 ,1,2,3,4,5,6,7,8,9,10,11,12
A, , , , , , , , , , , , 
B, ,0.50000000000000000000,0.25000000000000000000,0.12500000000000000000,0.06250000000000000000,0.03125000000000000000,0.01562500000000000000,0.00781250000000000000,0.00390625000000000000,0.00195312500000000000,0.00097656250000000000,0.00000000000000000000
C, ,0.50000000000000000000,0.25000000000000000000,0.12500000000000000000,0.06250000000000000000,0.03125000000000000000,0.01562500000000000000,0.00781250000000000000,0.00390625000000000000,0.00195312500000000000,0.00097656250000000000,0.00000000000000000000
D, ,0.50000000000000000000,0.25000000000000000000,0.12500000000000000000,0.06250000000000000000,0.03125000000000000000,0.01562500000000000000,0.00781250000000000000,0.00390625000000000000,0.00195312500000000000,0.00097656250000000000,0.00000000000000000000
E, ,0.50000000000000000000,0.25000000000000000000,0.12500000000000000000,0.06250000000000000000,0.03125000000000000000,0.01562500000000000000,0.00781250000000000000,0.00390625000000000000,0.00195312500000000000,0.00097656250000000000,0.00000000000000000000
F, ,0.50000000000000000000,0.25000000000000000000,0.12500000000000000000,0.06250000000000000000,0.03125000000000000000,0.01562500000000000000,0.00781250000000000000,0.00390625000000000000,0.00195312500000000000,0.00097656250000000000,0.00000000000000000000
G, , , , , , , , , , , , 
H, , , , , , , , , , , , 
